tiempo,coste
38,9454.599999999999
39,9449.999999999998
32,9755.399999999998
43,9217.599999999999
41,9252.599999999999
40,9283.399999999998
37,9485.399999999998
44,9156.399999999998
46,9129.599999999999
33,9681.8
34,9655.4
54,8961.999999999998
47,9098.799999999997
48,9074.399999999998
51,9006.0
53,8988.399999999998
49,9046.999999999998
50,9033.4
55,8916.399999999998
38,9454.599999999999
39,9449.999999999998
55,8916.399999999998
32,9755.399999999998
43,9217.599999999999
41,9252.599999999999
37,9485.399999999998
44,9156.399999999998
46,9129.599999999999
33,9681.8
54,8961.999999999998
34,9655.4
47,9098.799999999997
48,9074.399999999998
51,9006.0
53,8988.399999999998
50,9033.4
38,9454.599999999999
39,9449.999999999998
32,9755.399999999998
43,9217.599999999999
41,9252.599999999999
37,9485.399999999998
44,9156.399999999998
33,9681.8
54,8961.999999999998
34,9655.4
47,9098.799999999997
48,9074.399999999998
51,9006.0
53,8988.399999999998
50,9033.4
38,9454.599999999999
39,9449.999999999998
32,9755.399999999998
41,9252.599999999999
43,9217.599999999999
37,9485.399999999998
54,8961.999999999998
34,9655.4
48,9074.399999999998
51,9006.0
60,8864.2
35,9553.999999999998
35,9553.999999999998
60,8864.2
44,9118.599999999999
43,9227.8
39,9383.199999999999
40,9292.8
37,9469.999999999998
38,9410.599999999999
36,9526.599999999999
37,9469.999999999998
52,8998.800000000001
53,8957.4
44,9118.599999999999
47,9077.8
54,8923.6
41,9261.999999999998
43,9227.8
53,8957.4
41,9261.999999999998
40,9292.8
47,9077.8
38,9410.599999999999
36,9526.599999999999
39,9383.199999999999
48,9050.4
49,9046.4
50,9019.6
58,8872.000000000002
57,8896.800000000001
51,9011.199999999999
56,8915.8
57,8896.800000000001
52,8998.800000000001
50,9019.6
54,8923.6
58,8872.000000000002
56,8915.8
48,9050.4
49,9046.4
60,8864.2
37,9469.999999999998
43,9227.8
53,8957.4
41,9261.999999999998
40,9292.8
47,9077.8
38,9410.599999999999
39,9383.199999999999
57,8896.800000000001
52,8998.800000000001
50,9019.6
54,8923.6
58,8872.000000000002
56,8915.8
48,9050.4
49,9046.4
60,8864.2
37,9469.999999999998
43,9227.8
53,8957.4
41,9261.999999999998
40,9292.8
47,9077.8
39,9383.199999999999
57,8896.800000000001
52,8998.800000000001
50,9019.6
54,8923.6
58,8872.000000000002
56,8915.8
48,9050.4
49,9046.4
39,9383.199999999999
43,9227.8
53,8957.4
41,9261.999999999998
40,9292.8
47,9077.8
57,8896.800000000001
52,8998.800000000001
50,9019.6
37,9469.999999999998
54,8923.6
58,8872.000000000002
56,8915.8
48,9050.4
49,9046.4
53,8957.4
41,9261.999999999998
40,9292.8
47,9077.8
50,9019.6
52,8998.800000000001
57,8896.800000000001
37,9469.999999999998
54,8923.6
58,8872.000000000002
56,8915.8
64,8871.8
31,10185.199999999999
64,8871.8
32,9784.399999999998
33,9647.599999999999
32,9784.399999999998
33,9647.599999999999
35,9528.199999999999
44,9109.199999999997
43,9216.999999999998
39,9380.799999999997
40,9283.399999999998
55,8934.8
54,9022.799999999997
36,9493.399999999998
38,9433.999999999998
38,9433.999999999998
39,9380.799999999997
35,9528.199999999999
36,9493.399999999998
62,8888.8
40,9283.399999999998
41,9252.599999999999
52,9054.199999999997
49,9067.999999999998
58,8928.4
59,8902.999999999998
42,9244.399999999998
48,9095.399999999998
43,9216.999999999998
53,9026.799999999997
59,8902.999999999998
49,9067.999999999998
52,9054.199999999997
44,9109.199999999997
47,9098.799999999997
41,9252.599999999999
42,9244.399999999998
55,8934.8
58,8928.4
47,9098.799999999997
53,9026.799999999997
54,9022.799999999997
48,9095.399999999998
64,8871.8
32,9784.399999999998
33,9647.599999999999
39,9380.799999999997
35,9528.199999999999
36,9493.399999999998
43,9216.999999999998
59,8902.999999999998
49,9067.999999999998
52,9054.199999999997
44,9109.199999999997
41,9252.599999999999
42,9244.399999999998
55,8934.8
58,8928.4
47,9098.799999999997
53,9026.799999999997
54,9022.799999999997
48,9095.399999999998
64,8871.8
32,9784.399999999998
33,9647.599999999999
39,9380.799999999997
35,9528.199999999999
36,9493.399999999998
43,9216.999999999998
49,9067.999999999998
52,9054.199999999997
44,9109.199999999997
41,9252.599999999999
42,9244.399999999998
55,8934.8
59,8902.999999999998
58,8928.4
47,9098.799999999997
53,9026.799999999997
54,9022.799999999997
48,9095.399999999998
64,8871.8
32,9784.399999999998
33,9647.599999999999
39,9380.799999999997
35,9528.199999999999
36,9493.399999999998
43,9216.999999999998
49,9067.999999999998
52,9054.199999999997
44,9109.199999999997
41,9252.599999999999
42,9244.399999999998
55,8934.8
59,8902.999999999998
58,8928.4
47,9098.799999999997
53,9026.799999999997
54,9022.799999999997
58,8867.199999999999
30,9938.999999999998
30,9938.999999999998
58,8867.199999999999
33,9792.199999999999
36,9550.8
38,9437.399999999998
34,9678.999999999998
47,9074.599999999999
45,9164.8
31,9878.999999999998
32,9796.199999999999
43,9276.599999999997
44,9196.199999999999
38,9437.399999999998
39,9362.4
36,9550.8
35,9623.599999999999
41,9314.599999999999
31,9878.999999999998
34,9678.999999999998
35,9623.599999999999
47,9074.599999999999
40,9354.599999999999
50,9034.599999999999
42,9283.199999999999
57,8900.999999999998
55,8928.199999999999
54,8961.8
53,8993.199999999999
45,9164.8
44,9196.199999999999
54,8961.8
50,9034.599999999999
51,9007.199999999999
55,8928.199999999999
57,8900.999999999998
51,9007.199999999999
53,8993.199999999999
39,9362.4
40,9354.599999999999
43,9276.599999999997
32,9796.199999999999
58,8867.199999999999
32,9796.199999999999
38,9437.399999999998
36,9550.8
31,9878.999999999998
34,9678.999999999998
35,9623.599999999999
47,9074.599999999999
45,9164.8
44,9196.199999999999
54,8961.8
55,8928.199999999999
57,8900.999999999998
51,9007.199999999999
53,8993.199999999999
39,9362.4
40,9354.599999999999
43,9276.599999999997
58,8867.199999999999
32,9796.199999999999
38,9437.399999999998
36,9550.8
31,9878.999999999998
34,9678.999999999998
47,9074.599999999999
45,9164.8
44,9196.199999999999
55,8928.199999999999
57,8900.999999999998
43,9276.599999999997
51,9007.199999999999
39,9362.4
40,9354.599999999999
58,8867.199999999999
32,9796.199999999999
38,9437.399999999998
36,9550.8
31,9878.999999999998
34,9678.999999999998
47,9074.599999999999
45,9164.8
44,9196.199999999999
55,8928.199999999999
57,8900.999999999998
43,9276.599999999997
39,9362.4
40,9354.599999999999
58,8867.199999999999
32,9796.199999999999
38,9437.399999999998
36,9550.8
31,9878.999999999998
34,9678.999999999998
47,9074.599999999999
45,9164.8
44,9196.199999999999
55,8928.199999999999
73,8801.399999999998
30,9954.199999999999
73,8801.399999999998
32,9718.999999999998
37,9406.599999999999
39,9316.799999999997
35,9531.199999999999
36,9442.199999999999
32,9718.999999999998
33,9637.599999999999
33,9637.599999999999
34,9558.599999999999
47,9079.599999999999
46,9142.999999999998
44,9201.199999999997
45,9146.999999999998
40,9289.399999999998
42,9236.599999999999
53,8985.999999999998
54,8934.999999999998
47,9079.599999999999
50,9040.199999999997
36,9442.199999999999
50,9040.199999999997
61,8833.599999999999
39,9316.799999999997
40,9289.399999999998
34,9558.599999999999
56,8898.199999999997
51,9012.799999999997
57,8870.799999999997
35,9531.199999999999
55,8925.199999999999
56,8898.199999999997
59,8860.399999999998
42,9236.599999999999
52,9006.799999999997
53,8985.999999999998
43,9216.599999999999
64,8827.799999999997
43,9216.599999999999
44,9201.199999999997
67,8813.199999999999
54,8934.999999999998
55,8925.199999999999
64,8827.799999999997
59,8860.399999999998
61,8833.599999999999
58,8866.799999999997
51,9012.799999999997
67,8813.199999999999
52,9006.799999999997
69,8807.199999999999
69,8807.199999999999
45,9146.999999999998
57,8870.799999999997
68,8809.199999999999
58,8866.799999999997
46,9142.999999999998
68,8809.199999999999
73,8801.399999999998
32,9718.999999999998
33,9637.599999999999
47,9079.599999999999
36,9442.199999999999
39,9316.799999999997
40,9289.399999999998
34,9558.599999999999
35,9531.199999999999
56,8898.199999999997
42,9236.599999999999
53,8985.999999999998
43,9216.599999999999
44,9201.199999999997
54,8934.999999999998
55,8925.199999999999
64,8827.799999999997
59,8860.399999999998
61,8833.599999999999
51,9012.799999999997
67,8813.199999999999
52,9006.799999999997
69,8807.199999999999
45,9146.999999999998
57,8870.799999999997
58,8866.799999999997
46,9142.999999999998
68,8809.199999999999
73,8801.399999999998
32,9718.999999999998
33,9637.599999999999
47,9079.599999999999
36,9442.199999999999
39,9316.799999999997
40,9289.399999999998
35,9531.199999999999
56,8898.199999999997
42,9236.599999999999
53,8985.999999999998
44,9201.199999999997
32,9846.599999999999
62,8873.6
62,8873.6
32,9846.599999999999
33,9684.8
38,9477.2
39,9324.4
34,9657.4
35,9593.4
36,9511.0
35,9593.4
40,9297.0
42,9231.999999999998
43,9177.0
47,9062.399999999998
46,9113.4
51,9027.799999999997
52,8984.599999999999
56,8902.8
41,9265.799999999997
42,9231.999999999998
41,9265.799999999997
54,8927.199999999999
53,8957.199999999999
33,9684.8
39,9324.4
36,9511.0
43,9177.0
52,8984.599999999999
44,9149.6
53,8957.199999999999
37,9483.6
50,9052.800000000001
44,9149.6
45,9122.800000000001
51,9027.799999999997
54,8927.199999999999
59,8893.199999999999
59,8893.199999999999
47,9062.399999999998
50,9052.800000000001
45,9122.800000000001
46,9113.4
37,9483.6
38,9477.2
32,9846.599999999999
62,8873.6
35,9593.4
42,9231.999999999998
41,9265.799999999997
39,9324.4
36,9511.0
43,9177.0
52,8984.599999999999
53,8957.199999999999
44,9149.6
51,9027.799999999997
54,8927.199999999999
59,8893.199999999999
47,9062.399999999998
50,9052.800000000001
45,9122.800000000001
46,9113.4
37,9483.6
38,9477.2
62,8873.6
32,9846.599999999999
42,9231.999999999998
41,9265.799999999997
39,9324.4
36,9511.0
43,9177.0
52,8984.599999999999
53,8957.199999999999
44,9149.6
51,9027.799999999997
54,8927.199999999999
59,8893.199999999999
50,9052.800000000001
45,9122.800000000001
46,9113.4
37,9483.6
38,9477.2
62,8873.6
32,9846.599999999999
41,9265.799999999997
42,9231.999999999998
36,9511.0
43,9177.0
52,8984.599999999999
53,8957.199999999999
44,9149.6
51,9027.799999999997
39,9324.4
59,8893.199999999999
50,9052.800000000001
45,9122.800000000001
37,9483.6
38,9477.2
62,8873.6
67,8784.4
31,9971.199999999999
32,9628.599999999999
65,8809.599999999999
64,8896.999999999998
42,9303.199999999997
43,9211.8
47,9110.199999999997
45,9175.199999999997
37,9457.399999999998
38,9407.599999999999
41,9314.4
33,9601.199999999999
34,9554.999999999998
53,8982.8
49,9085.199999999999
54,8939.999999999998
50,9043.399999999998
38,9407.599999999999
39,9368.8
36,9495.599999999999
37,9457.399999999998
44,9196.199999999999
40,9351.599999999999
51,9015.999999999998
53,8982.8
35,9526.399999999998
36,9495.599999999999
34,9554.999999999998
35,9526.399999999998
51,9015.999999999998
32,9628.599999999999
50,9043.399999999998
33,9601.199999999999
47,9110.199999999997
49,9085.199999999999
57,8928.6
45,9175.199999999997
39,9368.8
40,9351.599999999999
43,9211.8
58,8915.199999999999
42,9303.199999999997
55,8935.999999999998
59,8911.199999999999
61,8903.800000000001
61,8903.800000000001
62,8899.800000000001
59,8911.199999999999
55,8935.999999999998
54,8939.999999999998
58,8915.199999999999
62,8899.800000000001
38,9407.599999999999
37,9457.399999999998
53,8982.8
34,9554.999999999998
35,9526.399999999998
51,9015.999999999998
32,9628.599999999999
50,9043.399999999998
33,9601.199999999999
47,9110.199999999997
49,9085.199999999999
45,9175.199999999997
39,9368.8
40,9351.599999999999
43,9211.8
42,9303.199999999997
61,8903.800000000001
59,8911.199999999999
55,8935.999999999998
54,8939.999999999998
58,8915.199999999999
62,8899.800000000001
38,9407.599999999999
37,9457.399999999998
53,8982.8
34,9554.999999999998
35,9526.399999999998
51,9015.999999999998
32,9628.599999999999
50,9043.399999999998
33,9601.199999999999
47,9110.199999999997
49,9085.199999999999
45,9175.199999999997
39,9368.8
40,9351.599999999999
43,9211.8
42,9303.199999999997
61,8903.800000000001
59,8911.199999999999
55,8935.999999999998
54,8939.999999999998
58,8915.199999999999
62,8899.800000000001
38,9407.599999999999
37,9457.399999999998
53,8982.8
63,8863.800000000001
33,9657.199999999999
63,8863.800000000001
33,9657.199999999999
35,9565.4
36,9434.599999999999
37,9416.199999999999
39,9296.199999999999
47,9070.0
45,9164.8
34,9592.8
42,9236.599999999999
44,9196.199999999999
57,8947.199999999999
47,9070.0
50,9036.399999999998
44,9196.199999999999
45,9164.8
58,8914.999999999998
42,9236.599999999999
41,9267.399999999998
50,9036.399999999998
59,8888.6
39,9296.199999999999
51,9008.999999999998
34,9592.8
40,9268.8
35,9565.4
51,9008.999999999998
53,8982.199999999999
58,8914.999999999998
59,8888.6
54,8973.999999999998
56,8951.4
37,9416.199999999999
36,9434.599999999999
53,8982.199999999999
54,8973.999999999998
56,8951.4
40,9268.8
41,9267.399999999998
63,8863.800000000001
33,9657.199999999999
47,9070.0
44,9196.199999999999
45,9164.8
42,9236.599999999999
50,9036.399999999998
39,9296.199999999999
34,9592.8
35,9565.4
51,9008.999999999998
58,8914.999999999998
59,8888.6
37,9416.199999999999
36,9434.599999999999
53,8982.199999999999
54,8973.999999999998
56,8951.4
40,9268.8
63,8863.800000000001
33,9657.199999999999
47,9070.0
44,9196.199999999999
45,9164.8
42,9236.599999999999
50,9036.399999999998
39,9296.199999999999
34,9592.8
35,9565.4
51,9008.999999999998
58,8914.999999999998
59,8888.6
37,9416.199999999999
36,9434.599999999999
53,8982.199999999999
54,8973.999999999998
40,9268.8
63,8863.800000000001
33,9657.199999999999
47,9070.0
44,9196.199999999999
45,9164.8
42,9236.599999999999
50,9036.399999999998
39,9296.199999999999
34,9592.8
35,9565.4
51,9008.999999999998
58,8914.999999999998
59,8888.6
37,9416.199999999999
36,9434.599999999999
54,8973.999999999998
53,8982.199999999999
40,9268.8
63,8863.800000000001
33,9657.199999999999
47,9070.0
44,9196.199999999999
61,8828.599999999999
33,9712.4
33,9712.4
61,8828.599999999999
34,9689.599999999999
35,9569.999999999998
47,9074.199999999999
46,9188.4
43,9198.8
55,8879.599999999999
42,9299.399999999998
53,8978.800000000001
38,9429.999999999998
40,9342.199999999999
36,9528.799999999997
37,9463.799999999997
35,9569.999999999998
36,9528.799999999997
47,9074.199999999999
50,9033.0
38,9429.999999999998
37,9463.799999999997
50,9033.0
51,9005.6
53,8978.800000000001
59,8855.4
51,9005.6
34,9689.599999999999
40,9342.199999999999
41,9320.8
42,9299.399999999998
41,9320.8
58,8869.199999999999
59,8855.4
55,8879.599999999999
58,8869.199999999999
43,9198.8
45,9190.199999999999
45,9190.199999999999
46,9188.4
61,8828.599999999999
35,9569.999999999998
36,9528.799999999997
47,9074.199999999999
38,9429.999999999998
37,9463.799999999997
50,9033.0
53,8978.800000000001
51,9005.6
34,9689.599999999999
40,9342.199999999999
42,9299.399999999998
41,9320.8
59,8855.4
55,8879.599999999999
58,8869.199999999999
43,9198.8
45,9190.199999999999
46,9188.4
61,8828.599999999999
35,9569.999999999998
36,9528.799999999997
38,9429.999999999998
37,9463.799999999997
50,9033.0
53,8978.800000000001
51,9005.6
34,9689.599999999999
40,9342.199999999999
42,9299.399999999998
59,8855.4
55,8879.599999999999
58,8869.199999999999
43,9198.8
45,9190.199999999999
46,9188.4
61,8828.599999999999
36,9528.799999999997
38,9429.999999999998
37,9463.799999999997
50,9033.0
53,8978.800000000001
51,9005.6
34,9689.599999999999
40,9342.199999999999
42,9299.399999999998
59,8855.4
55,8879.599999999999
58,8869.199999999999
43,9198.8
45,9190.199999999999
46,9188.4
61,8828.599999999999
38,9429.999999999998
42,9299.399999999998
50,9033.0
53,8978.800000000001
51,9005.6
34,9689.599999999999
59,8855.4
